payment_rate,ext_source_1,ext_source_2,ext_source_3,days_birth,amt_annuity,prev_cnt_payment_mean,days_id_publish,amt_goods_price,days_employed,instal_days_entry_payment_max,instal_dpd_mean,approved_cnt_payment_mean,amt_credit,pos_months_balance_size,instal_amt_payment_min,active_days_credit_max,instal_amt_payment_sum,instal_days_entry_payment_mean,annuity_income_perc,days_last_phone_change,own_car_age,days_employed_perc,instal_days_entry_payment_sum,buro_amt_credit_sum_debt_mean,income_credit_perc,instal_dbd_sum,active_amt_credit_sum_limit_mean,prev_app_credit_perc_min,name_family_status_married,instal_payment_diff_mean,pos_months_balance_max,closed_days_credit_max,name_contract_type_cash_loans,active_amt_credit_max_overdue_mean,prev_app_credit_perc_mean,code_gender_m,region_rating_client_w_city,prev_amt_annuity_min,buro_credit_type_mortgage_mean,prev_name_yield_group_low_action_mean,days_registration,instal_amt_instalment_max,buro_days_credit_max,pos_sk_dpd_def_mean,active_days_credit_enddate_max,buro_credit_type_microloan_mean,buro_days_credit_enddate_max,approved_days_decision_max,approved_amt_annuity_mean,prev_name_contract_status_refused_mean,active_days_credit_enddate_min,buro_amt_credit_sum_mean,buro_amt_credit_max_overdue_mean,active_amt_credit_sum_sum,instal_payment_perc_mean,name_education_type_higher_education,prev_name_yield_group_high_mean,approved_amt_down_payment_max,prev_amt_annuity_mean,approved_cnt_payment_sum,active_amt_credit_sum_debt_mean,region_population_relative,approved_amt_credit_max,prev_product_combination_cash_x_sell_low_mean,closed_amt_credit_sum_mean,def_60_cnt_social_circle,active_amt_credit_sum_mean,closed_amt_credit_sum_sum,instal_payment_diff_sum,active_days_credit_enddate_mean,buro_amt_credit_sum_max,active_days_credit_mean,pos_sk_dpd_def_max,buro_days_credit_mean,approved_app_credit_perc_max,instal_num_instalment_version_nunique,instal_dbd_max,instal_dbd_mean,instal_amt_instalment_sum,flag_document_3,code_gender_f,amt_req_credit_bureau_qrt,flag_own_car,instal_amt_payment_mean,active_amt_credit_sum_max,prev_channel_type_channel_of_corporate_sales_mean,closed_amt_credit_sum_max,prev_name_yield_group_low_normal_mean,buro_amt_credit_sum_sum,instal_payment_perc_sum,years_beginexpluatation_medi,refused_days_decision_mean,reg_city_not_live_city,pos_count,pos_name_contract_status_active_mean,approved_amt_application_max,approved_days_decision_min,closed_days_credit_update_mean,name_education_type_secondary_secondary_special,prev_days_decision_mean,active_months_balance_size_mean,def_30_cnt_social_circle,prev_name_type_suite_unaccompanied_mean,buro_status_1_mean_mean,active_amt_credit_sum_debt_sum,buro_status_c_mean_mean,prev_name_contract_status_approved_mean,prev_name_client_type_new_mean,instal_amt_payment_max,pos_name_contract_status_completed_mean,refused_days_decision_max,buro_amt_credit_sum_debt_max,prev_name_product_type_walk_in_mean,prev_name_goods_category_furniture_mean,income_per_person,prev_name_seller_industry_connectivity_mean,prev_name_yield_group_middle_mean,active_amt_credit_sum_limit_sum,prev_product_combination_pos_industry_with_interest_mean,prev_amt_down_payment_max,active_amt_credit_sum_overdue_mean,organization_type_self_employed,instal_payment_diff_max,amt_income_total,prev_channel_type_ap_cash_loan_mean,closed_days_credit_var,prev_hour_appr_process_start_mean,closed_days_credit_enddate_min,prev_name_portfolio_cards_mean,closed_days_credit_enddate_max,closed_days_credit_enddate_mean,prev_name_goods_category_photo_cinema_equipment_mean,occupation_type_core_staff,prev_days_decision_max,prev_rate_down_payment_mean,buro_credit_active_closed_mean,buro_credit_type_car_loan_mean,prev_name_yield_group_xna_mean,wallsmaterial_mode_panel,active_days_credit_min,organization_type_construction,buro_status_x_mean_mean,active_days_credit_update_mean,name_income_type_state_servant,closed_amt_credit_max_overdue_mean,approved_days_decision_mean,prev_amt_annuity_max,approved_hour_appr_process_start_mean,prev_product_combination_cash_street_low_mean,approved_amt_annuity_max,prev_days_decision_min,active_amt_credit_sum_debt_max,buro_days_credit_min,prev_channel_type_credit_and_cash_offices_mean,prev_product_combination_cash_street_high_mean,approved_app_credit_perc_min,prev_product_combination_cash_x_sell_high_mean,prev_product_combination_pos_industry_without_interest_mean,prev_name_product_type_x_sell_mean,approved_hour_appr_process_start_max,instal_dpd_max,buro_days_credit_update_mean,organization_type_industry_type_9,prev_code_reject_reason_xap_mean,active_months_balance_size_sum,prev_name_contract_type_consumer_loans_mean,prev_cnt_payment_sum,buro_months_balance_size_mean,prev_rate_down_payment_max,prev_rate_down_payment_min,prev_amt_down_payment_mean,prev_amt_credit_mean,prev_amt_credit_max,prev_amt_application_mean,closed_months_balance_size_sum,closed_months_balance_size_mean,organization_type_school,sk_id_curr,floorsmax_medi,years_beginexpluatation_avg,apartments_avg,nonlivingapartments_mode,hour_appr_process_start,years_build_mode,years_beginexpluatation_mode,flag_document_18,occupation_type_drivers,flag_work_phone,floorsmax_avg,apartments_mode,prev_weekday_appr_process_start_thursday_mean,approved_hour_appr_process_start_min,sk_id_curr.1,target
0.0701022844720054,0.5021298056566625,0.6345005928625272,0.7610263695502636,-20014,17703.0,6.0,-3562,234000.0,-6645.0,-567.0,0.0,6.0,252531.0,7.0,15265.575,-416.9321713101543,91778.85,-643.3333333333334,0.245875,0.0,12.061090818687727,0.3320175876886179,-3860.0,0.0,0.2851135108164938,92.0,12823.428989536824,1.0553796589457312,False,0.0,-18.0,-937.0,True,2529.062931860909,1.0553796589457312,False,2,15302.655,0.0,0.0,-10975.0,15302.655,-937.0,0.0,4755.17542401783,0.0,-300.0,-734.0,15302.655,0.0,1011.9006181942196,52368.0,0.0,1311231.0008266266,1.0,False,0.0,8550.0,15302.655,6.0,377157.5166317376,0.031329,81013.5,0.0,52368.0,0.0,564073.1126196472,157104.0,0.0,2480.87530588604,78750.0,-650.7897889111249,0.0,-976.0,1.0553796589457312,1.0,19.0,15.333333333333334,91778.85,1,True,0.0,0,15296.475,941883.8426186952,0.0,78750.0,0.0,157104.0,6.0,0.9692,-847.7527091767147,0,1.0,0.8571428571428571,85500.0,-734.0,-633.6666666666666,True,-734.0,18.09576909606108,0.0,1.0,0.0,765096.5366639836,0.9071358748778104,1.0,0.0,15302.655,0.1428571428571428,-728.6250423754162,0.0,0.0,0.0,72000.0,0.0,1.0,24678.888513571263,1.0,8550.0,103.971412562866,True,0.0,72000.0,0.0,1141.0,16.0,-897.0,0.0,-300.0,-659.6666666666666,0.0,False,-734.0,0.103967880584471,1.0,0.0,0.0,False,-938.2148376698136,False,0.0,-132.19656273718968,False,0.0,-734.0,15302.655,16.0,0.0,15302.655,-734.0,639896.7925930882,-996.0,0.0,0.0,1.0553796589457312,0.0,0.0,0.0,16.0,0.0,-633.6666666666666,False,1.0,16.17201934146903,1.0,6.0,32.333333333333336,0.103967880584471,0.103967880584471,8550.0,81013.5,81013.5,85500.0,97.0,32.333333333333336,False,154159,0.0417,0.9692,0.117440499174645,0.0080763875442833,10,0.7596373227337584,0.9692,0,False,0,0.0417,0.1142310069329811,0.0,16.0,154159,0
0.0606785220994475,0.5021298056566625,0.6897195395081501,0.2692857999073816,-16818,31630.5,1.4285714285714286,-345,450000.0,-679.0,-330.0,0.0,5.0,521280.0,13.0,5452.785,-416.9321713101543,75845.925,-494.8,0.175725,-670.0,23.0,0.0403734094422642,-4948.0,0.0,0.3453038674033149,128.0,12823.428989536824,0.8507462686567164,True,0.0,-10.0,-907.4413399083268,True,2529.062931860909,1.0321131528833478,True,2,5452.965,0.0,0.0,-282.0,9005.94,-1354.0,0.0,4755.17542401783,0.0,-835.0,-441.0,7229.4525,0.75,1011.9006181942196,540000.0,511807.5,1311231.0008266266,1.0,False,0.0,8505.0,9136.986428571428,10.0,377157.5166317376,0.030755,48240.0,0.0,257650.4947369703,0.0,564073.1126196472,975738.234218908,0.0,2480.87530588604,540000.0,-650.7897889111249,0.0,-1354.0,1.3740458015267176,1.0,19.0,12.8,75845.925,1,False,0.0,1,7584.592500000001,941883.8426186952,0.0,518747.7569519693,0.125,540000.0,10.0,0.977752264069484,-520.0,0,2.0,0.8461538461538461,41040.0,-670.0,-827.340628696503,True,-528.875,18.09576909606108,0.0,0.0,0.0141994245628681,765096.5366639836,0.3302494922420468,0.25,0.125,9005.94,0.1538461538461538,-330.0,0.0,0.625,0.0,90000.0,0.0,0.125,24678.888513571263,0.0,8505.0,103.971412562866,False,0.0,180000.0,0.0,431956.218484439,12.875,-1352.0788871734535,0.625,774.7432853837643,-566.9323770745958,0.0,False,-330.0,0.1589484029484029,0.0,0.0,0.75,False,-938.2148376698136,False,0.1945430959229843,-132.19656273718968,False,6126.217326996588,-555.5,11250.0,11.0,0.0,9005.94,-670.0,639896.7925930882,-1354.0,0.75,0.0,0.8507462686567164,0.0,0.0,0.0,11.0,0.0,-842.0,False,0.25,16.17201934146903,0.25,10.0,27.477237166855787,0.3178968058968058,0.0,4252.5,132359.0625,225000.0,132423.75,48.28184997719028,33.45759210137845,False,157674,0.2258965900926267,0.9777348581623324,0.117440499174645,0.0080763875442833,13,0.7596373227337584,0.9770653729429092,0,True,0,0.2262819070366558,0.1142310069329811,0.125,11.0,157674,1
0.042368,0.3298341577553497,0.7261923711476667,0.7862666146611379,-16019,47664.0,18.8,-4515,1125000.0,-7910.0,-28.0,0.0,18.8,1125000.0,44.0,159.03,-602.0,1541025.09,-1644.811188811189,0.3026285714285714,-1949.0,12.061090818687727,0.4937886260066171,-235208.0,78444.75,0.14,897.0,0.0,1.0,True,0.0,-4.0,-1034.0,True,2529.062931860909,1.1860610021494111,False,2,2788.74,0.0,0.0,-2129.0,1086069.96,-602.0,0.0,793.0,0.0,793.0,-345.0,9291.375,0.0,494.0,349833.0,0.0,1710000.0,1.0,False,0.8,7492.5,9291.375,94.0,156889.5,0.006233,1125000.0,0.2,129666.0,0.0,570000.0,388998.0,0.0,643.5,855000.0,-817.0,0.0,-1016.5,1.481422673864719,4.0,51.0,6.2727272727272725,1541025.09,1,True,0.0,0,10776.39923076923,855000.0,0.0,140850.0,0.2,2098998.0,143.0,0.9811,-847.7527091767147,0,5.0,0.8863636363636364,1125000.0,-2790.0,-358.6666666666667,True,-1979.6,27.33333333333333,0.0,0.4,0.0,470668.5,0.2765327695560253,1.0,0.0,1086069.96,0.0681818181818181,-728.6250423754162,470668.5,0.0,0.0,39375.0,0.6,0.0,0.0,0.0,7492.5,0.0,False,0.0,157500.0,0.0,24847.0,14.0,-786.0,0.0,-304.0,-556.0,0.0,False,-345.0,0.2072103987901322,0.5,0.0,0.0,True,-1247.0,False,0.3793650793650793,-393.0,False,0.0,-1979.6,32895.0,14.0,0.0,32895.0,-2790.0,470668.5,-1309.0,0.0,0.0,1.0,0.0,0.0,0.2,17.0,0.0,-375.8333333333333,False,1.0,82.0,0.8,94.0,34.0,0.376679759791517,0.1089090909090909,4630.5,242838.9,1125000.0,246253.5,122.0,40.66666666666666,False,426515,0.1667,0.9811,0.0876,0.0428,10,0.7517,0.9811,0,False,1,0.1667,0.0893,0.0,11.0,426515,0
0.0447412353923205,0.5021298056566625,0.5007344470156673,0.5937175866150576,-20044,8442.0,15.0,-2921,157500.0,-2384.1693246132063,-25.0,2.3,15.0,188685.0,29.0,158.535,-33.0,877815.6749999999,-849.2,0.0536,-68.0,12.061090818687727,0.1568614732917866,-25476.0,30903.42857142857,0.8347245409015025,309.0,0.0,0.8256274768824307,False,2574.252,-1.0,-378.0,True,0.0,0.9498578578978368,False,2,0.0,0.0,0.0,-12041.0,315000.0,-33.0,0.0,664.0,0.0,664.0,-68.0,8927.0625,0.0,298.0,121429.28571428572,0.0,666000.0,0.9,False,0.4285714285714285,1710.0,8927.0625,90.0,72108.0,0.018634,381528.0,0.1428571428571428,46001.25,1.0,222000.0,184005.0,77227.56,492.6666666666667,450000.0,-897.0,0.0,-660.5714285714286,1.0532809871003923,3.0,26.0,10.3,955043.235,0,True,1.0,0,29260.5225,450000.0,0.0,83250.0,0.1428571428571428,850005.0,27.0,0.977752264069484,-847.7527091767147,0,4.0,0.896551724137931,315000.0,-1985.0,-346.5,True,-455.57142857142856,18.09576909606108,1.0,0.2857142857142857,0.0141994245628681,216324.0,0.3302494922420468,0.8571428571428571,0.1428571428571428,315000.0,0.1034482758620689,-728.6250423754162,83187.0,0.5714285714285714,0.0,157500.0,0.5714285714285714,0.0,0.0,0.0,1710.0,0.0,False,25583.985,157500.0,0.0,17195.583333333332,11.857142857142858,-523.0,0.2857142857142857,-12.0,-171.25,0.0,False,-68.0,0.0550924581276018,0.5714285714285714,0.0,0.4285714285714285,False,-1513.0,False,0.1945430959229843,-13.666666666666666,False,0.0,-507.1666666666667,25742.52,11.166666666666666,0.0,25742.52,-1985.0,83187.0,-1513.0,0.1428571428571428,0.2857142857142857,0.8256274768824307,0.0,0.0,0.1428571428571428,13.0,27.0,-203.8571428571429,False,1.0,0.0,0.1428571428571428,90.0,27.477237166855787,0.0550924581276018,0.0550924581276018,1710.0,118467.0,381528.0,104472.0,0.0,33.45759210137845,False,208476,0.2258965900926267,0.9777348581623324,0.117440499174645,0.0080763875442833,9,0.7596373227337584,0.9770653729429092,0,False,0,0.2262819070366558,0.1142310069329811,0.0,10.0,208476,0
0.0369758177821121,0.5021298056566625,0.6202751086014865,0.524496446363472,-22563,20133.0,9.0,-3903,454500.0,-2384.1693246132063,-25.0,0.0,9.0,544491.0,5.0,11003.805,-416.9321713101543,47744.46,-56.75,0.17896,-657.0,12.061090818687727,0.1568614732917866,-227.0,0.0,0.206614985371659,38.0,12823.428989536824,1.1111111111111112,True,0.0,-1.0,-509.0,True,2529.062931860909,1.1208744065886922,False,2,11003.805,0.0,0.0,-3700.0,12246.885,-509.0,0.0,4755.17542401783,0.0,227.0,-41.0,11625.345,0.0,1011.9006181942196,108288.5625,225.0,1311231.0008266266,1.0,False,0.0,23985.0,11625.345,18.0,377157.5166317376,0.030755,106060.5,0.0,108288.5625,0.0,564073.1126196472,866308.5,0.0,2480.87530588604,170100.0,-650.7897889111249,0.0,-1272.375,1.1306377020662737,1.0,16.0,9.5,47744.46,1,True,0.0,0,11936.115,941883.8426186952,0.0,170100.0,0.5,866308.5,4.0,0.977752264069484,-847.7527091767147,0,2.0,1.0,119916.0,-121.0,-821.75,True,-81.0,18.09576909606108,0.0,0.0,0.0141994245628681,765096.5366639836,0.3302494922420468,1.0,0.5,12246.885,0.0,-728.6250423754162,0.0,0.0,0.5,56250.0,0.0,0.5,24678.888513571263,0.5,23985.0,103.971412562866,False,0.0,112500.0,0.0,221470.83928571423,15.0,-1660.0,0.0,227.0,-1014.8571428571428,0.0,False,-41.0,0.1548880300985563,1.0,0.0,0.0,False,-938.2148376698136,False,0.1945430959229843,-132.19656273718968,False,225.0,-81.0,12246.885,15.0,0.0,12246.885,-121.0,639896.7925930882,-1964.0,0.0,0.0,1.1111111111111112,0.0,0.0,0.0,15.0,0.0,-821.75,False,1.0,16.17201934146903,1.0,18.0,27.477237166855787,0.2008669692880218,0.1089090909090909,15795.0,87252.75,106060.5,97983.0,0.0,33.45759210137845,False,115178,0.2258965900926267,0.9777348581623324,0.117440499174645,0.0080763875442833,13,0.7596373227337584,0.9770653729429092,0,False,0,0.2262819070366558,0.1142310069329811,0.5,15.0,115178,0
0.0681095406360424,0.280400649468388,0.6542306665015101,0.4258928980051529,-11230,6939.0,10.0,-2162,90000.0,-3911.0,-40.0,0.0,15.0,101880.0,9.0,2844.63,-391.0,43296.93,-488.75,0.0514,-1073.0,64.0,0.3482635796972395,-3910.0,0.0,1.325088339222615,84.0,12823.428989536824,0.9287495546847168,True,0.0,-2.0,-1141.0,True,2529.062931860909,0.9595514791244554,False,2,2250.0,0.0,0.3333333333333333,-640.0,6268.68,-391.0,0.0,31061.0,0.0,31061.0,-92.0,4556.655000000001,0.3333333333333333,31061.0,124789.5,5242.425045552701,270000.0,1.0,False,0.0,0.0,3787.77,30.0,0.0,0.030755,63157.5,0.0,52184.25,0.0,270000.0,104368.5,0.0,31061.0,270000.0,-391.0,0.0,-999.0,0.9499048826886494,1.0,22.0,10.5,43296.93,1,True,0.0,1,5412.11625,270000.0,0.0,77413.5,0.3333333333333333,374368.5,8.0,0.9742,-92.0,0,2.0,0.8888888888888888,58657.5,-728.0,-1051.0,True,-304.0,18.09576909606108,0.0,0.0,0.0141994245628681,0.0,0.3302494922420468,0.6666666666666666,0.3333333333333333,6268.68,0.1111111111111111,-92.0,0.0,0.0,0.0,45000.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,135000.0,0.0,52488.0,15.333333333333334,-1373.0,0.3333333333333333,-958.0,-1165.5,0.0,False,-92.0,0.0,0.6666666666666666,0.0,0.3333333333333333,False,-391.0,False,0.1945430959229843,-16.0,False,6126.217326996588,-410.0,6268.68,14.5,0.0,6268.68,-728.0,0.0,-1465.0,0.0,0.0,0.9287495546847168,0.0,0.0,0.3333333333333333,17.0,0.0,-706.0,False,0.6666666666666666,0.0,0.6666666666666666,30.0,27.477237166855787,0.0,0.0,0.0,47880.0,63157.5,45787.5,0.0,33.45759210137845,False,438343,0.0417,0.9742,0.0165,0.0,11,0.6602,0.9742,0,False,0,0.0417,0.0168,0.0,12.0,438343,0
0.0379524474541733,0.3750500812922477,0.4537641432938447,0.4223696523543468,-13759,19444.5,22.5,-4422,423000.0,-1057.0,-10.0,0.0324675324675324,22.5,512338.5,57.0,194.265,-402.0,1611626.4,-1262.155844155844,0.0785636363636363,0.0,12.061090818687727,0.0768224434915328,-194372.0,66612.8725,0.4830790580836693,455.0,426.735,0.829324929507381,True,0.0,-1.0,-767.0,True,208.8,0.8934472093731197,False,3,5700.645,0.0,0.0,-4058.0,83745.0,-402.0,0.0,1093.0,0.0,1093.0,-1211.0,15170.92875,0.0,120.0,172252.64045454544,1626.1529999999998,2092500.0,1.0,False,0.25,0.0,15170.92875,90.0,200111.56500000003,0.007305,896274.0,0.0,106395.906,0.0,348750.0,1595938.59,0.0,589.6666666666666,859500.0,-724.5,0.0,-1602.5,0.952843974820144,3.0,30.0,2.9545454545454546,1611626.4,1,True,0.0,0,10465.106493506495,859500.0,0.0,337500.0,0.0,3789558.09,154.0,0.977752264069484,-847.7527091767147,0,3.0,0.9649122807017544,765000.0,-1612.0,-1543.6666666666667,False,-1453.5,18.09576909606108,0.0,0.75,0.0141994245628681,1200669.39,0.3302494922420468,1.0,0.0,83745.0,0.0175438596491228,-728.6250423754162,597546.0,0.0,0.25,123750.0,0.0,0.75,2560.41,0.25,0.0,0.0,False,0.0,247500.0,0.0,396873.55238095246,11.0,-2350.0,0.0,1073.0,-1230.8666666666666,0.0,False,-1211.0,0.0,0.6818181818181818,0.0,0.0,False,-1367.0,False,0.1945430959229843,-130.5,False,2334.8295,-1453.5,31754.97,11.0,0.0,31754.97,-1612.0,597546.0,-2737.0,0.75,0.0,0.829324929507381,0.0,0.0,0.75,12.0,1.0,-1177.409090909091,False,1.0,0.0,0.25,90.0,27.477237166855787,0.0,0.0,0.0,275638.5,896274.0,238447.125,0.0,33.45759210137845,False,217138,0.2258965900926267,0.9777348581623324,0.117440499174645,0.0080763875442833,14,0.7596373227337584,0.9770653729429092,0,False,0,0.2262819070366558,0.1142310069329811,0.25,9.0,217138,0
0.0559720163083765,0.5021298056566625,0.5576119601938747,0.7838324335199619,-22055,54364.5,7.0,-4639,900000.0,-2384.1693246132063,-100.0,0.2142857142857142,7.0,971280.0,31.0,848.79,-2838.0,458627.625,-704.9285714285714,0.1725857142857143,-1331.0,4.0,0.1568614732917866,-19738.0,0.0,0.3243143068939955,255.0,0.0,0.949817215021602,False,456.0669642857143,-3.0,-907.4413399083268,True,2529.062931860909,0.9838968234248656,True,1,12769.875,0.0,0.0,-9658.0,33312.105,-2838.0,0.0,-556.0,0.0,-556.0,-249.0,16276.5675,0.0,-556.0,33750.0,5242.425045552701,33750.0,0.9642857142857144,False,0.0,15835.5,16276.5675,28.0,0.0,0.032561,152856.0,0.0,257650.4947369703,0.0,33750.0,975738.234218908,12769.875,-556.0,33750.0,-2838.0,0.0,-2838.0,1.0359161563824777,2.0,30.0,9.107142857142858,471397.5,0,False,0.0,1,16379.558035714286,33750.0,0.0,518747.7569519693,0.75,33750.0,27.0,0.9836,-847.7527091767147,0,4.0,0.9032258064516128,158346.0,-1331.0,-827.340628696503,True,-726.25,94.0,0.0,0.25,0.0,0.0,0.0,1.0,0.25,33312.105,0.0967741935483871,-728.6250423754162,0.0,0.0,0.0,157500.0,0.0,0.25,0.0,0.0,15835.5,0.0,False,11921.085,315000.0,0.0,431956.218484439,16.0,-1352.0788871734535,0.0,774.7432853837643,-566.9323770745958,0.0,False,-249.0,0.0255589331574339,0.0,0.0,0.0,True,-2838.0,False,0.9787234042553192,-545.0,False,6126.217326996588,-726.25,18362.565,16.0,0.0,18362.565,-1331.0,0.0,-2838.0,0.0,0.0,0.949817215021602,0.0,0.25,0.0,19.0,4.0,-545.0,False,1.0,94.0,1.0,28.0,94.0,0.1022357326297358,0.0,3958.875,104181.75,152856.0,103411.125,48.28184997719028,33.45759210137845,False,373129,0.375,0.9836,0.1639,0.0,15,0.7583,0.9816,0,False,0,0.375,0.1669999999999999,0.0,13.0,373129,0
0.093076923076923,0.5344289750008939,0.7572271977548795,0.3944954053123993,-10428,22324.5,14.530821583501188,-1400,225000.0,-582.0,-327.7846074716684,1.0660101588875572,13.592942521616202,239850.0,29.51650405605229,5198.133338333874,-55.0,678585.363489969,-920.9611814032538,0.1653666666666666,-6.0,12.061090818687727,0.0558112773302646,-41719.76493178304,48435.714,0.5628517823639775,390.6541902257212,0.0,0.7916637258075706,True,-363.8559712111464,-12.56070949821036,-725.0,True,0.0,0.968752343295058,False,1,7864.303563945086,0.0,0.0685241326977638,-1414.0,136338.79140731992,-55.0,0.214863224878405,789.0,0.0,789.0,-603.058528260907,13925.746438590184,0.1109016205101216,212.0,239177.187,11023.8525,315155.25,1.3829858884588568,True,0.2377778916972137,11083.193177128447,14532.052780870164,43.22831434333684,60544.6425,0.04622,343441.04425830423,0.0531379516368826,880730.685,0.0,78788.8125,880730.685,-6310.439453784248,386.25,880730.685,-205.0,1.46882989455646,-309.0,1.1019409324891984,2.275346913863868,37.85036775421332,12.26774986554756,672415.8603024759,0,True,0.0,0,18754.310244850072,189564.75,0.0037161214011225,880730.685,0.2100284451541423,1195885.935,51.13637623332876,0.9955,-847.7527091767147,0,2.7650840922596425,0.9046864333530296,310972.35522245016,-1530.5713340113423,-144.0,False,-919.5741567654007,3.5,0.0,0.2845154695144195,0.0083333333333333,242178.57,0.0416666666666666,0.7488553255770102,0.3504087241921679,138179.17604020442,0.0830191080275918,-728.6250423754162,128070.0,0.0805524567048296,0.0462700557651941,67500.0,0.2090294850497692,0.2549098971162536,0.0,0.0865970308833891,11681.062017470442,0.0,False,6724.316747046823,135000.0,0.0297690969001082,431956.218484439,12.661585525849723,-148.0,0.0782669768009101,-148.0,-148.0,0.0186016898797688,True,-480.8168193858935,0.0819242971471755,0.2,0.0,0.2287596333346264,False,-512.0,False,0.0,-19.75,False,22047.705,-1031.8190268716553,23722.738537159374,12.743247316854957,0.0141098105624404,21635.638717623413,-1539.8220760881889,128070.0,-725.0,0.2955435702446179,0.0322368759174635,0.8169929694780778,0.0276477614767718,0.0114069979522995,0.2049762210828464,14.381866133452847,18.37555506026369,-44.6,False,0.87397882808523,14.0,0.5844853658608756,61.02335624980674,7.6,0.1280019546663365,0.0470776856089756,7080.503289035023,170070.01881090883,413865.5665423268,154005.48642273116,24.0,24.0,False,385553,0.4583,0.9955,0.4031,0.0080763875442833,12,0.7596373227337584,0.9955,0,False,0,0.4583,0.4107,0.1451422781590419,11.179170185992795,385553,0
0.0424902531624018,0.5021298056566625,0.5372878237917023,0.7121551551910698,-12796,44923.5,18.0,-4743,945000.0,-3178.0,-403.0,0.0,18.0,1057266.0,19.0,23574.645,-416.9321713101543,428759.955,-657.5,0.2218444444444444,0.0,10.0,0.2483588621444201,-11835.0,0.0,0.1915317431942387,117.0,12823.428989536824,0.9249104818783612,False,0.0,-13.0,-470.0,True,2529.062931860909,0.9249104818783612,False,2,23834.43,0.0,0.0,-416.0,23834.43,-470.0,0.0,4755.17542401783,0.0,-289.0,-936.0,23834.43,0.0,1011.9006181942196,563424.255,0.0,1311231.0008266266,1.0,True,0.0,11083.193177128447,23834.43,18.0,377157.5166317376,0.00702,340573.5,1.0,563424.255,0.0,564073.1126196472,1690272.765,0.0,2480.87530588604,1548000.0,-650.7897889111249,0.0,-1882.0,0.9249104818783612,1.0,18.0,6.5,428759.955,1,True,0.0,1,23819.9975,941883.8426186952,0.0,1548000.0,1.0,1690272.765,18.0,0.977752264069484,-847.7527091767147,0,1.0,0.9473684210526316,315000.0,-936.0,-772.6666666666666,False,-936.0,18.09576909606108,0.0,0.0,0.0660569105691056,765096.5366639836,0.4430894308943089,1.0,0.0,23834.43,0.0526315789473684,-728.6250423754162,0.0,0.0,0.0,101250.0,0.0,0.0,24678.888513571263,0.0,11681.062017470442,103.971412562866,False,0.0,202500.0,0.0,1508997.0,14.0,-2098.0,0.0,-289.0,-1091.3333333333333,0.0,True,-936.0,0.0819242971471755,1.0,0.3333333333333333,0.0,False,-938.2148376698136,False,0.024390243902439,-132.19656273718968,True,0.0,-936.0,23834.43,14.0,0.0,23834.43,-936.0,639896.7925930882,-2705.0,0.0,0.0,0.9249104818783612,0.0,0.0,1.0,14.0,0.0,-772.6666666666666,False,1.0,16.17201934146903,0.0,18.0,60.0,0.1280019546663365,0.0470776856089756,7080.503289035023,340573.5,340573.5,315000.0,180.0,60.0,False,117948,0.2258965900926267,0.9777348581623324,0.117440499174645,0.0080763875442833,16,0.7596373227337584,0.9770653729429092,0,False,1,0.2262819070366558,0.1142310069329811,0.0,14.0,117948,0
